Hashtag,Count
sleepwithoneeyeopen,1
\xd0\xb4\xd1\x83\xd1\x85\xd0\xb8,1
Fight,1
victoriasecret,1
\xd0\xbf\xd0\xbe\xd0\xb4\xd0\xb0\xd1\x80\xd0\xbe\xd1\x87\xd0\xba\xd0\xb8,1
clingy,1
snow,1
MiddleEast,1
presents,1
faaaabulous,1
wannaplay,1
snowball,1
allmine,1
2015,1
nyc,1
