Hashtag,Count
nyc,30
newyork,14
NYC,10
christmas,9
newyorkcity,7
NewYork,6
holiday,5
rockefellercenter,5
smile,4
christmastree,4
Christmas,4
lights,4
happyholidays,4
centralpark,4
ny,4
