Hashtag,Count
tbt,8
nyc,8
TBT,5
NYC,4
newyork,4
holiday,3
love,3
newyorkcity,3
holidays,3
latergram,2
vscocam,2
celebrate,2
merrychristmas,2
drawing,2
Manhattan,2
