Hashtag,Count
2015,4
happynewyear,4
tbt,3
swforcepics,2
happy,2
starwarscommunity,2
happynewyears,2
winter,2
iloveit,2
nyc,2
holidays,2
NewYork,1
werule,1
HappyNewYear,1
IIMMVIII,1
