Hashtag,Count
nyc,8
love,4
fashion,4
style,3
newyork,3
instagood,3
Repost,3
manhattan,2
newyorker,2
giveaway,2
grandcentral,2
nofilter,2
Sephora,2
sale,2
autumn,2
