Hashtag,Count
nyc,11
NYC,6
brunch,4
love,3
winter,3
style,3
snow,3
newyork,2
newyorkcity,2
sundayfunday,2
photooftheday,2
foodporn,2
harlem,2
food,2
NewNY,2
