Hashtag,Count
nyc,192
newyork,97
NYC,88
christmas,77
newyorkcity,48
manhattan,35
Christmas,34
love,31
centralpark,24
lights,22
brooklyn,22
ny,21
holidays,21
winter,18
xmas,18
