Hashtag,Count
nyc,27
tbt,27
NYC,11
love,7
newyork,5
snow,5
newyorkcity,4
Tbt,4
fitness,4
fashion,4
instagood,4
christmastree,3
TBT,3
nofilter,3
art,3
