Hashtag,Count
mackenzieziegler,2
aldc,2
NYC,2
cybermonday,2
Baloncesto,2
Monday,2
Raptor,2
Toronto,2
Basketball,2
LA,2
nyc,2
Lakers,2
dancemoms1,2
UptownFashionWeek,1
dogsofinstagram,1
