Hashtag,Count
nyc,21
NYC,14
newyork,8
christmas,6
vscocam,5
picoftheday,4
manhattan,4
NewYork,3
love,3
photooftheday,3
holiday,3
food,3
brooklyn,3
partytime,3
Repost,3
