Hashtag,Count
newyork,3
nyc,3
art,2
design,2
Bushwick,2
love,2
winter,2
learninglettering,2
foundmycup,1
datenight,1
\xec\x98\x88\xec\x81\x98\xeb\x8b\xa4\xea\xb7\xb8\xeb\x9e\xa8,1
scopemiamibeach,1
\xec\x9e\xa5\xeb\xaf\xb8,1
minimalistic,1
aerosylex,1
