Hashtag,Count
nyc,23
newyork,11
NYC,9
christmas,5
love,4
brooklyn,4
selfie,4
usa,3
newyorkcity,3
food,3
holidays,3
manhattan,3
follow,2
cooking,2
tistheseason,2
