Hashtag,Count
weMAJOR,2
JFK,1
clarkswalabees,1
islandgirl,1
foodie,1
100byvday,1
hawaiianstyle,1
house,1
tiulongisland,1
delta,1
ExtraLargeRedBull,1
gcfam,1
kristinagiveaway4,1
terminal4,1
layover,1
