Hashtag,Count
nyc,32
christmas,31
NYC,23
Christmas,22
newyork,20
merrychristmas,20
brooklyn,14
love,13
MerryChristmas,11
happyholidays,10
centralpark,10
holidays,9
tbt,8
NewYork,7
family,7
