Hashtag,Count
nyc,144
NYC,62
newyork,48
love,37
christmas,30
manhattan,30
Christmas,21
winter,21
brooklyn,19
fashion,17
holidays,17
style,16
travel,15
instagood,14
newyorkcity,13
