Hashtag,Count
nyc,5
fashion,3
NYC,2
freezing,2
newyork,2
timehop,2
centralpark,2
snow,2
snowman,1
cute,1
ashleybenson,1
Hudsonjeans.,1
stoner,1
NewYork,1
martinastoessel,1
