Hashtag,Count
jfk,13
newyork,9
JB10Tour,9
JetBlueJFK,9
NYC,8
nyc,7
JFK,4
letstalkaboutitmedia,4
blackandwhitephotography,4
bnw_zone,4
Repost,4
mediachat,4
passportgang,3
blackandwhitepics,3
airport,3
