Hashtag,Count
nyc,7
Brooklyn,6
EbayArtForAll,6
brooklyn,5
streetart,4
NYC,4
FREE,4
graffitiporn,3
fafnyc,3
bushwick,3
artgeorgia,3
nycgraffiti,3
fafny,3
igersofbk,3
zine,2
