Hashtag,Count
jfk,30
snow,29
nyc,25
NYC,21
newyork,21
JFK,16
travel,15
honeymoontrip,12
airport,11
winter,11
honeymoon,11
NewYork,9
NY,9
love,7
jetblue,6
