Hashtag,Count
fashion,1
shoes,1
highheels,1
loveit,1
accessories,1
ootd,1
dress,1
NoAlAborto,1
swag,1
TagStaGram,1
girly,1
fashionable,1
tbcamerashysmhmysneckylittlewhiteboybff,1
clothing,1
SelenaQuintanilla,1
