Hashtag,Count
nyc,13
newyork,8
astoria,6
NYC,5
love,5
fitness,5
latergram,5
Plur,4
PartyWitFoxxi3,4
PeaceLoveUnityRespect,4
NewYork,3
exercise,3
sundayfunday,3
instagood,3
Namaste,3
