Hashtag,Count
nyc,11
brooklyn,4
NYC,3
fashion,3
steak,3
fall,2
healthy,2
beauty,2
eastvillage,2
friday,2
weekend,2
happy,2
WatchMe,1
manhattanisland,1
blackandwhite,1
