Hashtag,Count
nyc,263
NYC,109
newyork,73
christmas,65
love,51
holidays,37
newyorkcity,36
holiday,35
happyholidays,33
tgif,32
fashion,31
art,30
manhattan,29
latergram,26
NewYork,25
