Hashtag,Count
usa,2
art,1
newyorkcity,1
Richard,1
NewYork,1
Liberty,1
NYC,1
BeardOil,1
Manhattan,1
nomakeup,1
statuadellalibert\xc3\xa0,1
gowanus,1
ny,1
Newyork,1
sun,1
