Hashtag,Count
NYC,10
nyc,9
art,3
menswear,2
chocolate,2
food,2
foofighters,2
picoftheday,2
soho,2
ootd,2
tgif,2
shopping,2
Manhattan,2
NewYork,1
capoeiragirl,1
