Hashtag,Count
fail,2
newyork,2
nyc,2
foodporn,2
shoutout,2
51ifbbclientprocards,1
instaiphone,1
jordans,1
ifollowback,1
nocoachwinsmore,1
slowmotion,1
follow,1
happyholidays,1
peque\xc3\xb1a,1
instafood,1
