Hashtag,Count
nyc,12
NYC,4
newyork,3
centralpark,3
dumbo,3
fall,2
art,2
brooklyn,2
usa,2
picoftheday,2
me,2
beautiful,2
photooftheday,2
birthday,2
TAXI,1
