Hashtag,Count
northside,2
discipline,2
teamscorpio,2
knowyourworth,2
qgtm,2
motivation,1
uknowwhouare,1
focus,1
cleaneating,1
bitch\xf0\x9f\x98\x8e,1
squatlife,1
bodybuilding,1
protein,1
cardio,1
friendships,1
