Hashtag,Count
NYC,10
nyc,4
Bronx,3
1MOREDAY,2
NewYork,2
woman,2
garden,2
vscocam,2
design,2
perspective,2
Repost,2
love,2
newyorkcity,2
REPOST,2
me,2
