Hashtag,Count
nyc,7
JFK,5
newyork,4
travel,4
facts,4
wanderlust,4
NYC,3
jetblue,3
jfk,3
NewYork,2
usa,2
TAM,2
splendid_shotz,2
foodporn,2
day,2
