Hashtag,Count
nyc,8
newyork,4
love,3
fall,2
saturday,2
newyorkcity,2
queens,2
nofilter,2
fashion,2
Shiseido,2
colorfulgraffiti,1
tourdecotty,1
datenight,1
german,1
herm\xc3\xa8s,1
