Hashtag,Count
nyc,24
2015,14
happynewyear,8
NYE,7
NYC,5
nye,5
newyork,4
fashion,4
newyear,4
timessquare,4
HappyNewYear,3
love,3
newyorkcity,3
beautiful,3
instagood,3
