Hashtag,Count
nyc,47
brooklyn,39
NYC,20
Brooklyn,14
newyork,13
brooklynbridge,11
love,9
manhattan,8
unframed,7
americandream,7
immigrants,7
saveellisisland,7
ellisisland,7
goseeitnow,7
awesomeart,7
