Hashtag,Count
statenisland,8
family,3
art,3
holidays,3
clovelakepark,3
christmas,3
lol,3
fall,2
PuppyLove,2
newyork,2
marianareisviagens,2
NapTime,2
winter,2
photooftheday,2
FrenchieLove,2
