Hashtag,Count
nyc,7
newyork,4
brooklyn,3
tycod,2
selfie,2
Chinesefood,1
dogsofinstagram,1
nuts,1
streetstyle,1
cherryparklane,1
BPM2015,1
nycfoods,1
nychristmas,1
pupsofnyc,1
eatthis,1
