Hashtag,Count
christmas,27
merrychristmas,21
MerryChristmas,19
love,15
nyc,13
Christmas,12
brooklyn,12
family,11
xmas,11
happy,6
bushwick,5
santa,5
TBT,4
life,4
instagood,4
