Hashtag,Count
luckytohavesomanycousins,1
heart,1
Chihuahua,1
newyorkcity,1
december,1
deep,1
newyork_instagram\nig_global_bw,1
ig_energy_group,1
bnw_life,1
perspective,1
bigapple,1
mycity,1
NYC,1
kingdomwork,1
blondes,1
