Hashtag,Count
SundayFunday,2
love,2
Music,2
Love,2
curlygirl,2
JFK,1
Saudi_Airlines,1
NewYork,1
CalicoJacks,1
werunny,1
Sunday,1
follow4follow,1
follow,1
mamadukes,1
bestoftheday,1
