Hashtag,Count
nyc,10
NYC,4
brooklyn,4
newyorkcity,3
ny,3
cold,2
style,2
instagay,2
lmao,2
art,2
fashion,2
haha,2
allblackeverything,1
NewYork,1
yellow,1
