Hashtag,Count
nyc,12
newyork,7
NYC,5
manhattan,4
newyorkcity,3
selfie,3
fun,3
soyfansdecentralpark,2
crowds,2
usa,2
issue12,2
attipastakesnewyork,2
youwasright,2
energy,2
design,2
