Hashtag,Count
newyork,8
NYC,4
nyc,4
bracelets,2
nailart,2
christmas,2
foodporn,2
standtall,1
NewYork,1
hats,1
skincare,1
smiling,1
HolidayShopping?,1
noneforgretchen,1
Happy,1
