Hashtag,Count
nyc,12
NYC,7
photooftheday,4
manhattan,4
newyork,3
newyorkcity,3
instadaily,3
picoftheday,3
brooklyn,3
timessquare,3
latergram,2
nyny,2
trees,2
love,2
autumn,2
