Hashtag,Count
Tbt,2
jfk,2
barbers,1
djkaheld,1
Allentown,1
haircut,1
gimmethedigits,1
Pa,1
SweetPotato,1
NYC,1
rundmc,1
Spinach,1
Salmon,1
Healthy,1
dutch,1
