Hashtag,Count
nyc,12
sunset,5
NYC,4
love,3
sky,2
freedomtower,2
lunch,2
newyork,2
of,2
family,2
empirestate,2
goodvibes,2
manhattan,2
cute,1
turndownforwhat,1
