Hashtag,Count
nyc,37
brooklyn,25
newyork,10
NYC,9
fashion,9
newyorkcity,8
williamsburg,8
wcw,8
beauty,6
bushwick,6
art,6
instagood,6
streetart,6
work,5
style,5
