Hashtag,Count
nyc,13
thanksgiving,13
newyork,10
NYC,8
brooklyn,8
snow,5
grateful,4
newyorkcity,4
holiday,4
instagood,4
beautiful,3
foodporn,3
food,3
style,3
nofilter,3
