Hashtag,Count
nyc,54
NYC,20
newyork,18
love,16
christmas,14
brooklyn,11
Brooklyn,9
latergram,9
newyorkcity,8
happy,8
NewYork,8
fashion,7
ny,7
fitness,6
Knicks,6
