Hashtag,Count
brooklyn,18
nyc,16
snow,15
NYC,8
bushwick,7
Brooklyn,6
newyork,5
winter,4
williamsburg,4
bedstuy,4
newyorkcity,4
snowing,3
streetart,3
cold,3
followme,3
