Hashtag,Count
nyc,33
NYC,15
newyork,10
NewYork,6
love,6
manhattan,5
healthy,4
bigapple,4
2015,4
yum,4
eatclean,4
instagood,4
selfie,4
Manhattan,4
yummy,3
