Hashtag,Count
nyc,21
NYC,13
GM,10
newyork,9
2015,9
love,7
instagood,7
photooftheday,5
fashion,5
manhattan,5
newyorkcity,4
pink,4
follow,4
picoftheday,4
happynewyear,4
