Hashtag,Count
nyc,20
NYC,5
newyorkcity,5
drawing,5
friday,4
motivation,4
fashion,4
manhattan,4
newyork,3
art,3
style,3
suits,2
dapper,2
Cl\xc3\xa1sicosDeMerengue,2
love,2
