Hashtag,Count
tbt,4
TBT,4
teamdominican,2
beautiful,1
cute,1
HiGrade\xf0\x9f\x94\x8c,1
TheSourcePresents,1
chuckbass,1
Yamaha,1
SevastianMarroquin,1
newyearsy2k,1
kisses,1
LOL,1
lovemyhaters,1
lovethyself,1
