Hashtag,Count
saturday,1
FiestasNavide\xc3\xb1as,1
sofunny,1
chicksbelike,1
funnymemes,1
worldsfinest,1
Rosado,1
Cosmetics,1
aldcswildparty,1
follow,1
wonderwoman,1
dealwithit,1
tiendaonline,1
cosm\xc3\xa9ticos,1
Besi\xc3\xb1os\xf0\x9f\x92\x8b,1
