Hashtag,Count
nyc,11
merrychristmas,10
christmaseve,10
Christmas,8
christmas,8
love,6
family,5
wcw,5
NYC,5
holidays,5
Manhattan,4
manhattan,4
NewYork,3
christmastree,3
swag,3
