Hashtag,Count
thanksgiving,5
nyc,3
love,3
yummy,2
fit,2
Handmade,2
bestfriend,2
tbt,2
fitness,2
happythanksgiving,2
health,2
exercise,2
family,2
Thanksgiving,2
\xd1\x81\xd0\xbd\xd0\xb5\xd0\xb3,2
