Hashtag,Count
brooklyn,10
snow,6
nyc,5
Brooklyn,5
newyork,4
NYC,3
SBOE,3
manhattan,3
NewYork,2
giveaway,2
love,2
dbdollofchoicechristmas,2
dress,2
style,2
PiazzaForHOF2016,2
