Hashtag,Count
love,2
JFK,1
thebronx,1
recap,1
TeamDominican,1
drawings,1
SoundCloud,1
style,1
tagwar,1
PHOTOGRAPHY,1
lituation,1
him,1
tagsforlikes,1
chickencaesar,1
selfie,1
