Hashtag,Count
spiritual,1
waterburyindoorwaterpark,1
NewYork,1
God,1
Bronx,1
Lifee,1
YankeeStadium,1
GoBishOrGoHome,1
flashbackfriday,1
wantmybed,1
moon,1
doingmymakeup\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x99\x8e,1
newyear,1
ROYGBIV,1
picoftheday,1
