Hashtag,Count
nyc,10
NYC,8
love,6
newyork,3
christmas,3
fun,2
johnlennon,2
newyorkcity,2
sundayfunday,2
bigapple,2
me,2
organic,2
south,2
kickstagram,2
nofilter,2
