Hashtag,Count
nyc,18
newyork,6
NYC,4
selfie,4
newyorkcity,3
cute,2
style,2
broadway,2
vscocam,2
art,2
latergram,2
centralpark,2
dog,2
graffiti,2
manhattan,2
