Hashtag,Count
love,4
fat,2
selfharmmm,2
bulimia,2
softgrunge,2
grunge,2
anxiety,2
ana,2
sad,2
Cyrilletimeismoney,1
suicidal,1
MiniMe,1
thebronx,1
ineedadrink,1
litonatuesday,1
