Hashtag,Count
nyc,49
newyork,21
NYC,14
christmas,11
holidays,8
manhattan,8
happyholidays,7
lights,6
wcw,6
newyorkcity,6
holidayparty,6
rockefellercenter,6
streetphotography,5
holiday,5
love,4
