Hashtag,Count
nyc,15
2015,10
newyearseve,8
NYE,6
newyorkcity,5
nye,5
2014,4
happynewyear,4
newyear,4
timessquare,4
manhattan,4
newyork,3
winter,3
newyears,3
fashion,3
