Hashtag,Count
nyc,23
NYC,6
newyork,6
newyorkcity,6
tbt,6
manhattan,6
selfie,4
love,3
autumn,3
style,3
fashion,3
art,3
centralpark,3
ballet,2
gossipgirl,2
